OrderItemID,OrderID,ProductID,Quantity,UnitPrice,Discount
16854,105674,16,4,14,10
16855,105674,22,6,3,10
16856,105675,23,6,1060,15
16857,105675,82,3,9,0
16858,105675,80,10,78,5
16859,105675,48,10,421,10
16860,105675,51,10,722,0
16861,105676,94,5,88,15
16862,105676,73,6,1063,5
16863,105676,39,8,1180,15
16864,105676,10,4,1002,15
16865,105676,97,9,35,5
16866,105677,54,9,613,10
16867,105677,38,9,1193,15
16868,105677,99,5,1332,15
16869,105678,54,6,613,15
16870,105678,75,8,1079,0
16871,105678,46,6,1077,0
16872,105678,85,9,455,15
16873,105679,7,10,201,15
16874,105679,51,5,722,10
16875,105679,60,2,247,0
16876,105680,75,6,1079,5
16877,105680,83,6,1206,15
16878,105680,1,9,231,15
16879,105681,40,3,242,15
16880,105682,49,10,61,10
16881,105682,79,1,154,0
16882,105682,64,5,182,15
16883,105683,1,4,231,5
16884,105683,89,9,124,10
16885,105683,81,1,93,10
16886,105683,50,2,648,15
16887,105684,98,6,3,0
16888,105684,60,3,247,0
16889,105685,21,3,232,5
16890,105685,24,9,867,0
16891,105685,43,3,1212,10
16892,105685,23,5,1060,15
16893,105685,15,3,731,15
16894,105686,32,5,89,15
16895,105686,42,5,216,15
16896,105686,93,2,1214,10
16897,105686,13,2,21,5
16898,105687,43,10,1212,5
16899,105687,36,9,220,10
16900,105687,48,4,421,5
16901,105687,97,6,35,10
16902,105687,72,10,107,0
16903,105688,76,10,140,10
16904,105688,45,3,139,5
16905,105688,29,9,206,15
16906,105688,98,6,3,0
16907,105689,1,1,231,0
16908,105689,74,9,9,0
16909,105690,86,8,25,5
16910,105690,39,2,1180,0
16911,105690,97,2,35,10
16912,105690,74,10,9,15
16913,105691,27,1,209,0
16914,105691,55,1,1324,10
16915,105692,37,6,493,15
16916,105693,80,8,78,10
16917,105694,4,6,873,15
16918,105695,100,5,358,10
16919,105695,67,6,488,10
16920,105695,27,3,209,0
16921,105696,92,5,476,5
16922,105697,87,9,429,10
16923,105698,66,3,266,15
16924,105699,35,8,406,15
16925,105699,73,3,1063,10
16926,105699,5,6,1329,0
16927,105700,40,2,242,0
16928,105700,16,10,14,5
16929,105700,43,8,1212,10
16930,105701,98,10,3,15
16931,105701,60,1,247,15
16932,105701,1,2,231,15
16933,105701,57,10,712,10
16934,105702,28,6,1171,0
16935,105703,70,9,1248,5
16936,105703,34,7,88,10
16937,105704,76,3,140,15
16938,105704,47,8,71,0
16939,105704,69,7,712,5
16940,105705,54,2,613,10
16941,105705,77,7,894,10
16942,105706,4,3,873,15
16943,105706,56,7,89,0
16944,105706,3,1,1389,0
16945,105706,68,3,953,5
16946,105706,83,6,1206,0
16947,105707,4,5,873,10
16948,105707,80,10,78,15
16949,105708,15,5,731,10
16950,105708,43,4,1212,10
16951,105708,100,7,358,5
16952,105708,61,4,1213,15
16953,105708,27,6,209,10
16954,105709,89,8,124,15
16955,105709,11,1,573,0
16956,105709,32,9,89,0
16957,105709,94,2,88,0
16958,105709,70,4,1248,5
16959,105710,79,4,154,5
16960,105710,42,2,216,10
16961,105710,86,4,25,5
16962,105710,21,5,232,0
16963,105711,2,2,792,5
16964,105711,86,8,25,15
16965,105711,60,10,247,15
16966,105711,98,4,3,5
16967,105712,63,9,7,0
16968,105712,98,4,3,5
16969,105712,79,3,154,0
16970,105712,83,9,1206,5
16971,105712,6,3,631,0
16972,105713,37,4,493,10
16973,105713,67,2,488,15
16974,105713,38,9,1193,0
16975,105714,33,2,147,0
16976,105714,76,5,140,5
16977,105714,46,6,1077,0
16978,105714,61,1,1213,5
16979,105715,38,2,1193,15
16980,105715,22,1,3,0
16981,105715,18,9,1368,5
16982,105715,36,2,220,5
16983,105715,98,8,3,15
16984,105716,27,4,209,0
16985,105716,33,6,147,15
16986,105716,5,10,1329,5
16987,105717,91,8,3,5
16988,105717,82,4,9,5
16989,105717,12,6,730,0
16990,105718,53,3,445,5
16991,105718,65,1,652,0
16992,105719,20,8,101,15
16993,105719,79,9,154,10
16994,105719,89,5,124,15
16995,105720,11,7,573,15
16996,105720,12,1,730,0
16997,105721,22,2,3,5
16998,105721,6,5,631,0
16999,105721,66,8,266,15
17000,105721,18,7,1368,10
17001,105722,86,3,25,5
17002,105722,28,2,1171,5
17003,105722,50,6,648,0
17004,105723,14,4,155,10
17005,105724,78,10,1118,10
17006,105724,49,1,61,5
17007,105724,70,10,1248,0
17008,105725,37,6,493,10
17009,105725,66,10,266,10
17010,105725,75,10,1079,15
17011,105725,76,3,140,10
17012,105725,33,5,147,15
17013,105726,85,1,455,10
17014,105726,98,8,3,10
17015,105727,17,8,513,10
17016,105727,87,7,429,5
17017,105727,14,10,155,10
17018,105728,1,5,231,10
17019,105728,34,5,88,10
17020,105728,50,7,648,10
17021,105728,42,8,216,10
17022,105728,13,9,21,0
17023,105729,95,6,6,5
17024,105729,41,9,4,15
17025,105729,21,5,232,15
17026,105730,3,4,1389,0
17027,105730,72,5,107,5
17028,105730,79,2,154,15
17029,105731,38,2,1193,5
17030,105731,20,7,101,15
17031,105731,10,6,1002,10
17032,105731,31,9,84,5
17033,105731,77,10,894,5
17034,105732,63,8,7,0
17035,105732,62,6,371,10
17036,105732,17,3,513,5
17037,105732,96,5,20,0
17038,105733,41,1,4,5
17039,105733,98,9,3,5
17040,105734,97,5,35,15
17041,105734,13,3,21,5
17042,105734,24,4,867,15
17043,105735,6,5,631,0
17044,105735,57,10,712,15
17045,105736,28,1,1171,15
17046,105736,62,4,371,5
17047,105736,7,4,201,15
17048,105737,27,2,209,0
17049,105737,29,9,206,10
17050,105737,48,9,421,5
17051,105737,21,8,232,10
17052,105738,88,7,444,5
17053,105738,70,3,1248,0
17054,105738,23,9,1060,10
17055,105739,13,9,21,10
17056,105739,94,9,88,0
17057,105739,8,9,199,0
17058,105740,78,10,1118,10
17059,105741,72,8,107,5
17060,105741,16,5,14,5
17061,105742,53,5,445,5
17062,105743,85,6,455,10
17063,105743,76,4,140,10
17064,105744,25,10,43,15
17065,105744,37,2,493,15
17066,105745,81,5,93,0
17067,105745,2,10,792,5
17068,105746,38,5,1193,5
17069,105746,19,1,1427,0
17070,105747,83,8,1206,5
17071,105747,11,2,573,15
17072,105747,88,4,444,5
17073,105747,95,3,6,10
17074,105747,98,4,3,0
17075,105748,84,5,1315,10
17076,105748,86,8,25,5
17077,105748,64,10,182,0
17078,105748,98,8,3,0
17079,105748,22,3,3,0
17080,105749,47,10,71,15
17081,105749,64,10,182,0
17082,105750,19,5,1427,0
17083,105751,65,3,652,10
17084,105751,85,5,455,10
17085,105751,23,3,1060,0
17086,105751,61,8,1213,15
17087,105751,98,10,3,0
17088,105752,19,2,1427,0
17089,105752,70,10,1248,15
17090,105752,27,8,209,10
17091,105753,55,7,1324,10
17092,105754,14,9,155,0
17093,105755,48,5,421,10
17094,105756,97,3,35,15
17095,105757,50,3,648,5
17096,105757,8,2,199,15
17097,105757,15,3,731,10
17098,105757,86,8,25,10
17099,105758,4,1,873,0
17100,105759,50,9,648,10
17101,105759,53,8,445,10
17102,105760,75,8,1079,5
17103,105760,100,9,358,10
17104,105761,82,9,9,10
17105,105761,12,6,730,0
17106,105761,96,7,20,5
17107,105761,89,1,124,5
17108,105762,23,10,1060,0
17109,105763,21,6,232,0
17110,105763,25,2,43,5
17111,105763,53,10,445,0
17112,105763,61,4,1213,0
17113,105763,18,1,1368,5
17114,105764,20,6,101,0
17115,105764,30,7,1260,15
17116,105764,57,5,712,5
17117,105764,4,6,873,5
17118,105765,74,6,9,10
17119,105765,21,7,232,10
17120,105766,64,2,182,15
17121,105766,49,10,61,0
17122,105766,29,5,206,10
17123,105767,77,7,894,10
17124,105767,7,4,201,10
17125,105767,27,5,209,5
17126,105768,57,5,712,15
17127,105768,21,7,232,15
17128,105769,96,8,20,15
17129,105769,17,2,513,15
17130,105769,22,5,3,15
17131,105769,53,10,445,0
17132,105770,46,3,1077,5
17133,105770,97,5,35,5
17134,105770,43,1,1212,10
17135,105771,55,10,1324,15
17136,105771,34,9,88,0
17137,105771,19,7,1427,10
17138,105771,47,4,71,15
17139,105771,37,2,493,15
17140,105772,89,4,124,10
17141,105773,80,7,78,0
17142,105773,63,2,7,10
17143,105773,29,7,206,10
17144,105773,9,4,202,10
17145,105773,14,3,155,0
17146,105774,99,6,1332,10
17147,105775,33,2,147,10
17148,105775,1,1,231,10
17149,105776,82,10,9,0
17150,105776,60,9,247,15
17151,105777,4,9,873,10
17152,105777,68,6,953,5
17153,105777,66,7,266,10
17154,105777,31,6,84,10
17155,105777,44,9,168,15
17156,105778,98,10,3,15
17157,105778,79,5,154,5
17158,105778,58,6,247,10
17159,105779,81,1,93,10
17160,105779,75,4,1079,15
17161,105780,22,5,3,15
17162,105780,62,9,371,10
17163,105780,42,1,216,15
17164,105780,52,9,229,15
17165,105780,66,8,266,5
17166,105781,30,9,1260,0
17167,105781,8,6,199,0
17168,105781,98,9,3,15
17169,105782,67,5,488,10
17170,105782,87,2,429,0
17171,105782,100,10,358,5
17172,105782,77,3,894,10
17173,105783,62,10,371,5
17174,105783,10,8,1002,10
17175,105783,83,3,1206,5
17176,105783,92,8,476,0
17177,105784,2,3,792,10
17178,105785,83,9,1206,15
17179,105785,50,6,648,15
17180,105785,25,1,43,10
17181,105785,41,4,4,5
17182,105785,10,1,1002,5
17183,105786,10,1,1002,0
17184,105786,29,5,206,10
17185,105786,88,7,444,10
17186,105786,81,2,93,15
17187,105787,91,5,3,0
17188,105787,73,1,1063,5
17189,105788,64,7,182,5
17190,105788,42,3,216,10
17191,105788,68,1,953,0
17192,105788,2,2,792,15
17193,105789,25,1,43,5
17194,105790,4,9,873,10
17195,105790,80,7,78,15
17196,105790,59,10,95,0
17197,105790,13,9,21,15
17198,105791,90,2,4,15
17199,105791,30,10,1260,5
17200,105791,61,8,1213,10
17201,105791,28,10,1171,5
17202,105792,40,1,242,0
17203,105792,53,7,445,15
17204,105792,7,8,201,10
17205,105792,11,1,573,0
17206,105793,89,4,124,5
17207,105793,60,6,247,15
17208,105793,8,7,199,0
17209,105793,9,9,202,0
17210,105793,66,7,266,0
17211,105794,68,6,953,5
17212,105795,6,1,631,0
17213,105795,1,1,231,5
17214,105795,64,3,182,5
17215,105795,8,2,199,5
17216,105796,72,6,107,0
17217,105796,28,1,1171,0
17218,105796,79,2,154,0
17219,105796,6,7,631,5
17220,105797,93,1,1214,15
17221,105797,76,8,140,15
17222,105797,15,10,731,15
17223,105798,6,2,631,10
17224,105799,40,3,242,5
17225,105799,11,3,573,10
17226,105799,100,2,358,15
17227,105799,55,5,1324,5
17228,105799,30,10,1260,10
17229,105800,81,3,93,0
17230,105800,50,2,648,15
17231,105800,16,1,14,5
17232,105800,56,6,89,10
17233,105800,58,5,247,15
17234,105801,42,5,216,5
17235,105801,5,2,1329,5
17236,105801,21,6,232,10
17237,105802,7,10,201,10
17238,105802,43,1,1212,5
17239,105802,90,5,4,5
17240,105802,60,5,247,5
17241,105802,45,7,139,5
17242,105803,48,4,421,0
17243,105803,23,8,1060,10
17244,105804,65,2,652,5
17245,105804,57,3,712,0
17246,105804,64,3,182,0
17247,105805,12,3,730,0
17248,105805,89,4,124,0
17249,105805,27,9,209,15
17250,105805,79,8,154,15
17251,105806,36,3,220,15
17252,105806,40,9,242,0
17253,105806,67,8,488,5
17254,105806,22,10,3,0
17255,105807,39,10,1180,15
17256,105808,5,10,1329,15
17257,105808,90,7,4,15
17258,105809,97,7,35,0
17259,105809,56,3,89,15
17260,105809,23,5,1060,0
17261,105809,73,1,1063,10
17262,105810,16,6,14,10
17263,105810,54,6,613,10
17264,105810,39,5,1180,15
17265,105810,77,6,894,15
17266,105811,92,8,476,0
17267,105811,16,6,14,5
17268,105811,32,5,89,5
17269,105811,89,8,124,5
17270,105812,67,4,488,5
17271,105812,60,3,247,15
17272,105813,55,9,1324,10
17273,105813,42,3,216,15
17274,105813,33,5,147,10
17275,105813,97,7,35,10
17276,105814,81,1,93,5
17277,105814,36,1,220,0
17278,105814,83,3,1206,0
17279,105815,30,6,1260,10
17280,105815,50,6,648,5
17281,105815,54,9,613,5
17282,105816,18,5,1368,10
17283,105816,32,4,89,5
17284,105817,50,3,648,5
17285,105817,54,9,613,15
17286,105817,66,6,266,15
17287,105818,39,3,1180,0
17288,105818,78,4,1118,0
17289,105818,82,2,9,5
17290,105819,82,7,9,0
17291,105819,60,10,247,0
17292,105820,87,1,429,0
17293,105820,59,5,95,0
17294,105820,62,2,371,0
17295,105821,96,2,20,15
17296,105821,99,3,1332,5
17297,105821,68,2,953,10
17298,105822,79,3,154,0
17299,105822,35,2,406,10
17300,105823,60,10,247,0
17301,105823,93,7,1214,5
17302,105823,52,10,229,15
17303,105823,44,6,168,0
17304,105823,5,6,1329,15
17305,105824,97,2,35,0
17306,105824,98,10,3,0
17307,105824,18,1,1368,0
17308,105824,16,10,14,10
17309,105824,48,5,421,5
17310,105825,5,3,1329,15
17311,105826,29,7,206,10
17312,105826,18,7,1368,10
17313,105826,97,3,35,15
17314,105826,2,7,792,5
17315,105827,2,4,792,5
17316,105827,82,7,9,15
17317,105827,68,7,953,5
17318,105827,23,2,1060,0
17319,105827,49,5,61,5
17320,105828,96,1,20,15
17321,105829,30,8,1260,0
17322,105829,77,5,894,0
17323,105829,65,5,652,5
17324,105830,93,4,1214,0
17325,105830,38,7,1193,10
17326,105830,18,7,1368,0
17327,105830,76,5,140,5
17328,105831,94,7,88,15
17329,105831,26,5,1201,5
17330,105831,65,9,652,10
17331,105831,96,5,20,0
17332,105831,9,6,202,10
17333,105832,34,5,88,15
17334,105832,32,6,89,5
17335,105832,72,9,107,15
17336,105832,75,3,1079,10
17337,105833,78,9,1118,5
17338,105833,59,3,95,10
17339,105833,73,6,1063,10
17340,105834,4,5,873,5
17341,105834,94,2,88,0
17342,105834,84,1,1315,0
17343,105835,82,7,9,0
17344,105835,76,2,140,15
17345,105835,79,8,154,10
17346,105836,48,1,421,10
17347,105836,27,8,209,15
17348,105836,73,7,1063,5
17349,105837,77,10,894,10
17350,105837,23,4,1060,0
17351,105837,28,1,1171,5
17352,105837,31,6,84,10
17353,105838,77,3,894,10
17354,105838,43,7,1212,5
17355,105839,63,2,7,5
17356,105839,86,6,25,5
17357,105839,96,5,20,10
17358,105839,28,9,1171,15
17359,105840,16,4,14,0
17360,105841,9,8,202,10
17361,105842,63,4,7,5
17362,105843,72,3,107,10
17363,105843,26,10,1201,5
17364,105843,53,2,445,10
17365,105844,44,7,168,10
17366,105845,29,9,206,15
17367,105845,71,2,7,15
17368,105845,64,2,182,5
17369,105846,88,6,444,0
17370,105846,78,1,1118,10
17371,105846,28,5,1171,5
17372,105847,56,8,89,5
17373,105847,21,10,232,15
17374,105847,93,5,1214,5
17375,105848,16,2,14,5
17376,105848,56,1,89,5
17377,105849,54,8,613,10
17378,105849,85,3,455,15
17379,105849,69,8,712,10
17380,105849,93,2,1214,10
17381,105849,91,4,3,15
17382,105850,18,8,1368,10
17383,105850,7,1,201,15
17384,105850,89,7,124,0
17385,105850,76,3,140,10
17386,105851,67,5,488,0
17387,105851,43,7,1212,10
17388,105851,73,10,1063,5
17389,105851,36,4,220,0
17390,105852,12,6,730,15
17391,105853,41,3,4,0
17392,105853,40,9,242,0
17393,105853,4,7,873,0
17394,105853,22,4,3,15
17395,105853,50,4,648,5
17396,105854,88,2,444,10
17397,105854,48,3,421,5
17398,105855,85,2,455,5
17399,105855,12,1,730,15
17400,105855,55,4,1324,15
17401,105855,46,2,1077,10
17402,105855,52,9,229,10
17403,105856,35,1,406,0
17404,105856,40,8,242,10
17405,105856,26,6,1201,15
17406,105857,61,5,1213,15
17407,105857,38,6,1193,0
17408,105857,16,9,14,5
17409,105857,83,2,1206,15
17410,105858,26,3,1201,10
17411,105858,97,4,35,5
17412,105859,26,6,1201,15
17413,105859,6,9,631,15
17414,105859,43,7,1212,0
17415,105859,59,8,95,0
17416,105860,44,8,168,15
17417,105860,3,7,1389,15
17418,105861,50,10,648,10
17419,105862,66,6,266,5
17420,105863,11,10,573,15
17421,105863,7,6,201,10
17422,105863,54,4,613,5
17423,105863,66,7,266,10
17424,105864,35,5,406,0
17425,105864,14,3,155,10
17426,105864,84,1,1315,10
17427,105864,91,4,3,15
17428,105865,37,7,493,0
17429,105865,66,1,266,0
17430,105865,27,2,209,5
17431,105865,41,1,4,15
17432,105865,75,2,1079,15
17433,105866,68,2,953,5
17434,105866,71,10,7,5
17435,105867,11,10,573,5
17436,105867,73,9,1063,0
17437,105867,13,10,21,15
17438,105867,65,10,652,5
17439,105868,53,6,445,0
17440,105869,68,2,953,15
17441,105870,59,1,95,0
17442,105870,54,9,613,0
17443,105870,96,9,20,15
17444,105871,88,3,444,15
17445,105871,41,3,4,10
17446,105871,96,10,20,0
17447,105871,17,6,513,5
17448,105872,79,7,154,15
17449,105872,29,6,206,0
17450,105872,22,8,3,15
17451,105872,66,4,266,0
17452,105872,14,4,155,0
17453,105873,99,2,1332,5
17454,105873,59,6,95,5
17455,105873,38,8,1193,15
17456,105873,73,3,1063,10
17457,105873,32,6,89,5
17458,105874,55,2,1324,5
17459,105874,85,6,455,15
17460,105874,48,7,421,10
17461,105874,9,2,202,15
17462,105875,77,8,894,5
17463,105875,15,8,731,0
17464,105876,33,4,147,15
17465,105876,69,3,712,0
17466,105876,89,4,124,10
17467,105877,30,6,1260,0
17468,105878,26,7,1201,0
17469,105878,37,8,493,10
17470,105879,54,8,613,10
17471,105879,82,5,9,15
17472,105879,65,6,652,10
17473,105879,57,5,712,5
17474,105879,42,2,216,15
17475,105880,79,3,154,0
17476,105880,72,3,107,10
17477,105881,66,8,266,10
17478,105881,70,1,1248,10
17479,105881,63,1,7,5
17480,105882,44,2,168,5
17481,105883,98,6,3,0
17482,105883,86,9,25,15
17483,105883,49,6,61,15
17484,105884,73,9,1063,15
17485,105884,55,5,1324,10
17486,105884,89,8,124,15
17487,105884,96,2,20,5
17488,105884,29,5,206,0
17489,105885,44,4,168,5
17490,105885,96,5,20,0
17491,105886,55,6,1324,15
17492,105887,79,10,154,15
17493,105887,94,7,88,15
17494,105888,54,1,613,15
17495,105888,98,8,3,0
17496,105888,21,4,232,5
17497,105889,49,8,61,15
17498,105889,57,5,712,10
17499,105890,5,9,1329,10
17500,105891,75,2,1079,0
17501,105891,61,9,1213,5
17502,105892,2,4,792,10
17503,105893,80,4,78,10
17504,105894,24,8,867,5
17505,105894,62,3,371,0
17506,105894,95,4,6,0
17507,105894,88,1,444,15
17508,105894,15,7,731,15
17509,105895,56,2,89,10
17510,105895,90,8,4,15
17511,105895,47,10,71,15
17512,105896,71,8,7,10
17513,105896,66,8,266,15
17514,105896,39,2,1180,0
17515,105896,45,5,139,0
17516,105896,65,8,652,10
17517,105897,9,7,202,5
17518,105897,83,4,1206,10
17519,105897,79,2,154,0
17520,105897,7,9,201,5
17521,105898,98,9,3,15
17522,105898,64,7,182,15
17523,105899,85,3,455,0
17524,105899,78,1,1118,5
17525,105899,74,3,9,15
17526,105899,68,6,953,0
17527,105899,39,4,1180,0
17528,105900,18,2,1368,10
17529,105900,34,3,88,0
17530,105900,13,8,21,15
17531,105901,13,6,21,5
17532,105901,29,10,206,10
17533,105901,28,10,1171,10
17534,105902,56,10,89,15
17535,105902,7,2,201,0
17536,105902,32,9,89,10
17537,105902,92,10,476,5
17538,105903,62,4,371,15
17539,105903,7,9,201,15
17540,105903,39,7,1180,0
17541,105903,99,3,1332,15
17542,105903,41,7,4,15
17543,105904,20,6,101,10
17544,105904,15,6,731,15
17545,105904,82,2,9,10
17546,105904,26,4,1201,0
17547,105905,95,9,6,5
17548,105905,26,5,1201,10
17549,105905,86,4,25,0
17550,105906,7,9,201,10
17551,105906,5,10,1329,0
17552,105907,7,3,201,10
17553,105907,100,2,358,15
17554,105907,4,1,873,5
17555,105908,92,8,476,5
17556,105908,33,4,147,0
17557,105908,24,4,867,10
17558,105908,32,3,89,10
17559,105909,38,8,1193,0
17560,105910,74,8,9,15
17561,105910,62,10,371,10
17562,105910,51,3,722,5
17563,105910,21,2,232,0
17564,105910,10,2,1002,15
17565,105911,64,9,182,5
17566,105911,35,2,406,10
17567,105912,62,6,371,0
17568,105913,88,2,444,5
17569,105913,73,3,1063,10
17570,105913,54,1,613,10
17571,105913,31,10,84,15
17572,105914,80,7,78,10
17573,105915,79,7,154,15
17574,105916,62,5,371,10
17575,105916,12,8,730,0
17576,105917,41,9,4,15
17577,105917,89,3,124,5
17578,105917,69,8,712,10
17579,105917,56,8,89,15
17580,105918,87,8,429,0
17581,105919,9,10,202,5
17582,105919,74,10,9,0
17583,105920,49,1,61,15
17584,105920,93,1,1214,0
17585,105920,96,3,20,5
17586,105920,62,8,371,15
17587,105921,95,5,6,10
17588,105921,36,3,220,15
17589,105922,38,4,1193,15
17590,105922,26,9,1201,0
17591,105922,1,7,231,10
17592,105922,90,7,4,10
17593,105922,2,10,792,10
17594,105923,12,9,730,10
17595,105923,85,10,455,15
17596,105923,98,5,3,5
17597,105923,70,3,1248,0
17598,105923,54,4,613,5
17599,105924,49,7,61,15
17600,105924,71,1,7,5
17601,105925,47,9,71,10
17602,105925,48,5,421,10
17603,105925,95,8,6,15
17604,105925,63,6,7,5
17605,105926,75,3,1079,10
17606,105927,37,2,493,5
17607,105927,27,3,209,5
17608,105927,3,3,1389,10
17609,105927,65,8,652,10
17610,105928,34,2,88,5
17611,105929,54,5,613,5
17612,105929,51,6,722,0
17613,105930,36,8,220,5
17614,105930,41,2,4,10
17615,105930,48,10,421,5
17616,105930,95,7,6,15
17617,105930,83,3,1206,5
17618,105931,63,1,7,5
17619,105931,57,9,712,5
17620,105931,55,9,1324,0
17621,105932,9,5,202,10
17622,105932,8,9,199,15
17623,105932,7,5,201,0
17624,105932,19,8,1427,5
17625,105933,78,4,1118,5
17626,105933,50,4,648,5
17627,105933,79,4,154,15
17628,105933,62,7,371,5
17629,105933,32,9,89,15
17630,105934,75,2,1079,15
17631,105934,68,4,953,15
17632,105934,20,9,101,0
17633,105934,45,7,139,10
17634,105934,66,3,266,5
17635,105935,43,8,1212,5
17636,105935,5,8,1329,15
17637,105936,94,6,88,5
17638,105936,81,2,93,0
17639,105937,67,1,488,5
17640,105937,33,4,147,10
17641,105937,77,3,894,10
17642,105937,52,1,229,15
17643,105938,20,7,101,5
17644,105938,93,9,1214,0
17645,105938,53,1,445,15
17646,105938,85,7,455,15
17647,105939,95,7,6,15
17648,105939,57,4,712,15
17649,105939,100,2,358,0
17650,105939,69,10,712,0
17651,105940,84,5,1315,15
17652,105940,74,9,9,5
17653,105940,57,4,712,0
17654,105941,28,5,1171,0
17655,105941,89,7,124,5
17656,105941,63,5,7,5
17657,105942,16,4,14,5
17658,105942,8,5,199,15
17659,105942,91,8,3,5
17660,105942,31,7,84,10
17661,105943,68,9,953,10
17662,105944,15,7,731,0
17663,105944,79,4,154,5
17664,105944,69,10,712,10
17665,105944,53,1,445,15
17666,105944,97,4,35,10
17667,105945,24,4,867,10
17668,105945,34,8,88,5
17669,105945,60,7,247,10
17670,105945,52,1,229,0
17671,105946,18,5,1368,5
17672,105946,71,9,7,10
17673,105946,87,9,429,0
17674,105946,91,1,3,15
17675,105947,88,5,444,10
17676,105947,90,1,4,10
17677,105947,73,2,1063,10
17678,105947,21,10,232,0
17679,105948,65,4,652,10
17680,105948,97,10,35,15
17681,105948,60,6,247,10
17682,105949,37,4,493,15
17683,105949,42,5,216,15
17684,105950,92,1,476,15
17685,105951,93,8,1214,15
17686,105951,74,3,9,5
17687,105951,78,3,1118,5
17688,105951,82,7,9,10
17689,105952,94,6,88,5
17690,105952,87,4,429,0
17691,105952,11,1,573,5
17692,105952,97,8,35,0
17693,105953,59,6,95,0
17694,105953,100,8,358,15
17695,105954,61,4,1213,0
17696,105954,98,6,3,0
17697,105954,89,5,124,10
17698,105954,56,4,89,15
17699,105954,73,10,1063,0
17700,105955,56,9,89,0
17701,105956,98,8,3,10
17702,105956,5,1,1329,0
17703,105957,52,10,229,0
17704,105958,47,10,71,5
17705,105958,68,10,953,5
17706,105958,45,3,139,10
17707,105959,41,6,4,5
17708,105959,46,4,1077,5
17709,105959,56,3,89,0
17710,105960,96,5,20,10
17711,105960,69,2,712,5
17712,105960,79,10,154,10
17713,105961,58,7,247,5
17714,105962,7,9,201,0
17715,105962,31,6,84,15
17716,105963,42,6,216,15
17717,105963,76,10,140,10
17718,105963,6,2,631,0
17719,105963,62,7,371,5
17720,105963,2,7,792,0
17721,105964,18,9,1368,15
17722,105965,6,2,631,0
17723,105965,91,8,3,5
17724,105965,65,1,652,15
17725,105966,77,5,894,10
17726,105966,30,3,1260,15
17727,105966,68,9,953,15
17728,105966,19,3,1427,5
17729,105966,9,1,202,5
17730,105967,37,9,493,10
17731,105967,8,1,199,10
17732,105967,47,7,71,0
17733,105967,19,9,1427,5
17734,105967,10,2,1002,0
17735,105968,84,1,1315,10
17736,105968,53,9,445,10
17737,105969,73,9,1063,0
17738,105969,54,9,613,10
17739,105969,42,5,216,0
17740,105969,34,10,88,5
17741,105969,79,9,154,15
17742,105970,40,10,242,5
17743,105970,59,8,95,0
17744,105970,9,6,202,10
17745,105971,59,6,95,15
17746,105971,40,7,242,5
17747,105971,68,4,953,0
17748,105971,61,1,1213,10
17749,105971,5,7,1329,0
17750,105972,84,2,1315,10
17751,105972,40,1,242,0
17752,105972,35,3,406,5
17753,105972,81,6,93,0
17754,105972,51,7,722,15
17755,105973,49,6,61,0
17756,105973,56,6,89,0
17757,105973,8,9,199,10
17758,105974,90,6,4,15
17759,105974,59,9,95,5
17760,105974,55,8,1324,5
17761,105975,13,4,21,15
17762,105975,78,3,1118,0
17763,105975,40,4,242,10
17764,105975,63,3,7,0
17765,105975,35,10,406,15
17766,105976,76,2,140,0
17767,105977,59,5,95,15
17768,105977,55,2,1324,10
17769,105978,33,4,147,5
17770,105978,87,2,429,0
17771,105979,81,10,93,0
17772,105980,56,7,89,5
17773,105980,83,4,1206,15
17774,105981,25,4,43,5
17775,105981,81,1,93,5
17776,105981,71,2,7,10
17777,105981,14,6,155,5
17778,105982,63,1,7,5
17779,105982,69,5,712,15
17780,105983,26,3,1201,15
17781,105983,95,5,6,5
17782,105984,54,9,613,15
17783,105984,41,7,4,0
17784,105984,52,6,229,0
17785,105985,7,6,201,10
17786,105986,70,6,1248,15
17787,105986,15,6,731,0
17788,105987,41,5,4,5
17789,105988,89,2,124,0
17790,105988,96,8,20,15
17791,105988,43,10,1212,10
17792,105988,59,10,95,0
17793,105988,70,5,1248,0
17794,105989,86,2,25,10
17795,105989,97,5,35,15
17796,105989,82,7,9,0
17797,105990,85,8,455,0
17798,105990,77,1,894,0
17799,105990,44,7,168,10
17800,105990,33,7,147,5
17801,105990,15,7,731,15
17802,105991,69,6,712,10
17803,105991,71,4,7,15
17804,105991,47,4,71,15
17805,105991,38,8,1193,15
17806,105992,47,10,71,0
17807,105992,78,3,1118,5
17808,105992,80,5,78,10
17809,105992,46,3,1077,5
17810,105993,14,9,155,10
17811,105993,55,10,1324,0
17812,105993,24,9,867,15
17813,105993,49,2,61,10
17814,105993,35,7,406,5
17815,105994,67,6,488,0
17816,105994,30,6,1260,5
17817,105994,52,4,229,0
17818,105994,28,6,1171,0
17819,105994,92,4,476,0
17820,105995,45,2,139,0
17821,105995,56,8,89,0
17822,105996,63,5,7,15
17823,105996,65,4,652,10
17824,105997,59,8,95,5
17825,105997,74,3,9,5
17826,105997,25,10,43,0
17827,105998,98,7,3,5
17828,105998,49,3,61,10
17829,105998,10,9,1002,10
17830,105998,79,9,154,10
17831,105999,16,6,14,15
17832,105999,28,5,1171,0
17833,106000,58,10,247,15
17834,106000,40,3,242,15
17835,106000,36,2,220,15
